inn,name,year,statetask,targetgrant,investments,summ
2421000507," КГБУ СО ""КОЗУЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.766039229E7,1244800.0,0.0,3.890519229E7
5307001500," ОАУСО  ""МАЛОВИШЕРСКИЙ ПНИ ""ОКСОЧИ", 2013,3.7619E7,0.0,0.0,3.7619E7
3816006098," ОГБУСО ""БАРАКШИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.7325218E7,4483322.19,0.0,4.180854019E7
1410002324," ГБУ РС (Я) ""ВПНИ ИМ. КЭТТИ МАРСДЕН", 2013,3.72563E7,0.0,0.0,3.72563E7
1704002486," ГБУ РТ ""ДЕРЗИГ-АКСЫНСКИЙ ИНТЕРНАТ", 2013,3.7214E7,0.0,0.0,3.7214E7
4805001847," ОГБУ""ТРУБЕТЧИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.7091E7,0.0,0.0,3.7091E7
2521005026," КГБУСО ""РАЗДОЛЬНЕНСКИЙ ПНИ", 2013,3.70303E7,1428135.53,0.0,3.845843553E7
6408901450," ГАУ СО ""ЧЕРКАССКИЙ ПНИ", 2013,3.6985746E7,105500.0,0.0,3.7091246E7
6014001975," ГБУСО ""ПЕРВОМАЙСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.6848E7,500000.0,0.0,3.7348E7
7527005550," ГАУСО ""ППНДИ", 2013,3.67733E7,0.0,0.0,3.67733E7
2608007525," ГБСУСОН ""ТАХТИНСКИЙ ПНИ", 2013,3.624142067E7,0.0,0.0,3.624142067E7
0309006632," АУСО РБ ""БАБУШКИНСКИЙ ПНИ", 2013,3.59131E7,0.0,0.0,3.59131E7
5717000268," БСУ СО ОО ""ТЕЛЬЧЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.5729421E7,2415000.0,0.0,3.8144421E7
2242001279," КГБСУСО ""ПЕЩЕРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.5652543E7,1931969.84,0.0,3.758451284E7
0301001400," АУСО РБ ""БАРГУЗИНСКИЙ ПНИ", 2013,3.51148E7,0.0,0.0,3.51148E7
1203002767," ГБУ РМЭ ""КРАСНОГОРСКИЙ ПНИ", 2013,3.5081853E7,0.0,0.0,3.5081853E7
6438005902," ГАУ СО ""ОЗЕРНЫЙ ПНИ", 2013,3.4680357E7,180400.0,0.0,3.4860757E7
1431008976," ГБУ РС (Я) ""МПИ", 2013,3.4428563E7,0.0,0.0,3.4428563E7
2921005180," ГБСУ АО ""ТРЕПУЗОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.417758E7,5800000.0,0.0,3.997758E7
4247004076," ГБУ КО ""ТАЙГИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.34395E7,1691000.0,0.0,3.51305E7
3323003269," ГБУСОВО ""КОПНИНСКИЙ ПНИ", 2013,3.3345842E7,8870434.0,0.0,4.2216276E7
3604008600," БУ ВО ""БОРИСОГЛЕБСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.3257E7,0.0,0.0,3.3257E7
1808700358, СИНТЕКСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2013,3.32465E7,0.0,0.0,3.32465E7
7133002899," ГУ ТО""СЕВЕРО-АГЕЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.299E7,1086500.0,0.0,3.40765E7
0411008863," БУ РА ""РЕСПУБЛИКАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ"" (БУ РПНИ)", 2013,3.28892E7,0.0,0.0,3.28892E7
4012000725," ГБУКО ""МЕДЫНСКИЙ ПНИ", 2013,3.285049794E7,2961832.08,0.0,3.581233002E7
2354005930," ГБУ СО КК ""АРХАНГЕЛЬСКИЙ ПНИ", 2013,3.27853E7,1.608396592E7,0.0,4.886926592E7
2337016763," ГБУ СО КК ""КИЕВСКИЙ ПНИ", 2013,3.27696E7,9414121.32,0.0,4.218372132E7
2314010596," ГБУ СО КК ""ЧАМЛЫКСКИЙ ПНИ", 2013,3.26372E7,3717136.0,0.0,3.6354336E7
3430030563," ГБССУ СО ГПВИ ""НИЖНЕЧИРСКИЙ ПНИ", 2013,3.2536354E7,2249265.0,0.0,3.4785619E7
3526011064," АУ СО ВО ""КРАСАВИНСКИЙ ПНИ", 2013,3.2446437E7,1216600.0,0.0,3.3663037E7
4221007851," ГКУ КО ""НОВОКУЗНЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.23575E7,5965.0,0.0,3.2363465E7
5302008118," ОАУСО ""ВАЛДАЙСКИЙ ПНИ ""ПРИОЗЕРНЫЙ", 2013,3.2315147E7,0.0,0.0,3.2315147E7
3323001688," ГБУСОВО ""ЖЕРЕХОВСКИЙ ПНИ", 2013,3.2298607E7,8763571.0,0.0,4.1062178E7
7122000434," ГУТО ""БЕЛЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.1933E7,1419000.0,0.0,3.3352E7
2101002174," БУ ""АТРАТСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2013,3.15852E7,0.0,0.0,3.15852E7
2353011152," ГБУ СО КК ""МЕДВЕДОВСКИЙ ПНИ", 2013,3.15432E7,8998245.71,0.0,4.054144571E7
2261002895," КГБСУСО ""ПАВЛОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.12024E7,1031478.46,0.0,3.223387846E7
2105002111," БУ ""ИБРЕСИНСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2013,3.1002272E7,1130000.0,0.0,3.2132272E7
6204001420," ГБСУ РО ""ЕЛАТОМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.090717E7,2521250.0,0.0,3.342842E7
6404001508," ГАУ СО ""АДОЕВЩИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.080363364E7,1.31205E7,0.0,4.392413364E7
2263003647," КГБСУСО ""ПЕРВОМАЙСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.0735E7,0.0,0.0,3.0735E7
0268003982, ГБСУСОССЗН СТЕРЛИТАМАКСКИЙ ПНИ, 2013,3.04857E7,0.0,0.0,3.04857E7
2441000992," КГБУ СО ""ШАРЫПОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.0483399E7,0.0,0.0,3.0483399E7
2277004792," КГБСУСО ""ОЗЕРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.04393E7,3475056.21,0.0,3.391435621E7
6943001108," ГБУ ""ГРУЗИНСКИЙ ПНИ", 2013,3.04306E7,1432300.0,0.0,3.18629E7
4237002785," ГБУ КО ""БЛАГОВЕЩЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.01673E7,2.0571559E7,0.0,5.0738859E7
2406001560," КГБУ СО ""БОГОТОЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,3.01609386E7,890000.0,0.0,3.10509386E7
2913003260," ГБСУ АО ""ТУРОВЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.97282E7,0.0,0.0,2.97282E7
2328005853," ГБУ СО КК ""НОВОМАЛОРОССИЙСКИЙ ПНИ", 2013,2.96809E7,1.023586032E7,0.0,3.991676032E7
6517006401," ГБУ ""ТПНИ", 2013,2.9352E7,6092915.0,0.0,3.5444915E7
5510002205," АСУСО ""ТАКМЫКСКИЙ ПНИ", 2013,2.928205574E7,175120.0,0.0,2.945717574E7
3924001562," ГБСУСО КО ""ГРОМОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.83481E7,0.0,0.0,2.83481E7
7417005188," ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ ""СИНЕГОРЬЕ", 2013,2.8259684E7,2105800.0,0.0,3.0365484E7
2608002326," ГБСУСОН ""ИПАТОВСКИЙ ПНИ", 2013,2.819357096E7,0.0,0.0,2.819357096E7
7510000642," ГАУСО ""ХАПЧЕРАНГИНСКИЙ ПНДИ"" ЗАБАЙКАЛЬСКОГО КРАЯ", 2013,2.81154E7,0.0,0.0,2.81154E7
3230002745," ГБСУСОН ""ТРУБЧЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.80872E7,1207129.0,0.0,2.9294329E7
3924002140," ГБСУСО КО ""БОЛЬШАКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.80343E7,5652853.95,0.0,3.368715395E7
3625003554," БУ ВО ""БОРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.7924E7,0.0,0.0,2.7924E7
2919005721," ГБСУ  АО ""СИЙСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.784755E7,0.0,0.0,2.784755E7
6713000597," СОГБУ ""РУДНЯНСКИЙ ПНИ", 2013,2.772391955E7,5979565.4,0.0,3.370348495E7
5209002746," ГБУ ""ВЕТЛУЖСКИЙ ПНИ", 2013,2.732277E7,0.0,0.0,2.732277E7
3520001800," АУ СО ВОЛОГОДСКОЙ ОБЛАСТИ ""УСТЮЖЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.7263623E7,2510500.0,0.0,2.9774123E7
4023008701," ГБУКО ""НАГОРНОВСКИЙ ПНИ", 2013,2.6870385E7,500000.0,0.0,2.7370385E7
7135001820," ГУТО ""КРАСИВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.661709068E7,1601400.0,0.0,2.821849068E7
7619000986, ГБУ СО ЯО КРИВЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2013,2.6440642E7,849209.5,0.0,2.72898515E7
2313005794," ГБУ СО КК ""КРОПОТКИНСКИЙ ПНИ", 2013,2.63844E7,3532081.44,0.0,2.991648144E7
2515007240," КГБУСО ""КАВАЛЕРОВСКИЙ ПНИ", 2013,2.62469E7,461500.0,0.0,2.67084E7
6927002471," ГБУ ""ИЛЬИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.62172E7,0.0,0.0,2.62172E7
3228000934," ГБСУСОН ""СУЗЕМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.61167E7,0.0,0.0,2.61167E7
2277004425," КГБСУСО ""ТАЛЬМЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.60492E7,462299.0,0.0,2.6511499E7
5302008140," ОАУСО ""ВАЛДАЙСКИЙ ПНИ ""ДОБЫВАЛОВО", 2013,2.5506223E7,178130.0,0.0,2.5684353E7
2631003279," ГБСУСОН ""НЕВИННОМЫССКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.544938869E7,3248591.7,0.0,2.869798039E7
3623002107," БУ ВО ""ПЕСКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.54033743E7,3668976.58,0.0,2.9072350880000003E7
6924004343," ГБУ ""ТРОЯНОВСКИЙ СПНИ", 2013,2.52575E7,620000.0,0.0,2.58775E7
2410001361," КГБУ СО ""ДЗЕРЖИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.510504992E7,71000.0,0.0,2.517604992E7
1909010255," ГБУ РХ  ""АБАЗИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.4976E7,0.0,0.0,2.4976E7
0102001973," ГБУ  РА  ""АПДИ", 2013,2.486785088E7,6435865.0,0.0,3.130371588E7
7123003597," ГУТО ""ВЕНЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.471603954E7,992800.0,0.0,2.570883954E7
7324000211, ОГАУСО ПНИ В П. ДАЛЬНЕЕ ПОЛЕ, 2013,2.4611429E7,498200.0,0.0,2.5109629E7
2346004330," ГБУ СО КК ""ПАВЛОВСКИЙ ПНИ", 2013,2.43087E7,1137661.26,0.0,2.544636126E7
2104002510," БУ ""КАЛИНИНСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2013,2.4267025E7,2799959.97,0.0,2.706698497E7
7316002825, ОГАУСО ПНИ В П. ЛЕСНОЙ, 2013,2.4242322E7,5768000.0,0.0,3.0010322E7
6376000891," ГБУ СО ""ПОТАПОВСКИЙ ПАНСИОНАТ ДЛЯ ИНВАЛИДОВ", 2013,2.4085905E7,4282000.0,0.0,2.8367905E7
5102007413," ГОАУСОН ""АЛАКУРТТИНСКИЙ ПНИ", 2013,2.38254E7,4.957811592E7,0.0,7.340351592E7
3121000272," ГБСУСОССЗН ""ТОМАРОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.3656E7,119000.0,0.0,2.3775E7
3625003561," БУ ВО ""ГВОЗДЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.33803E7,0.0,0.0,2.33803E7
3111504048," ГБСУСОССЗН ""ЛИВЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.3198E7,0.0,0.0,2.3198E7
6648001421," ГАУ ""ЧЕРНОИСТОЧИНСКИЙ ПНИ", 2013,2.299885E7,1131898.0,0.0,2.4130748E7
3608001130," БУ ВО ""ВОРОБЬЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.296905325E7,0.0,0.0,2.296905325E7
7521003042," ГСБУСО ""ШИЛКИНСКИЙ ПНДИ"" ЗАБАЙКАЛЬСКОГО КРАЯ", 2013,2.29176E7,0.0,0.0,2.29176E7
3311016601," ГБУСОВО ""БАЛАКИРЕВСКИЙ ПНИ", 2013,2.2890946E7,3888912.4,0.0,2.67798584E7
3319002008," ГБУСОВО ""ХОЛЬКОВСКИЙ ПНИ", 2013,2.2829019E7,2297582.6,0.0,2.51266016E7
7014005146," ОГБУ ""ПИ ТОМСКОГО РАЙОНА", 2013,2.2747E7,0.0,0.0,2.2747E7
4421003371," ОГБУ ""ОСТРОВСКИЙ ПНИ", 2013,2.273501792E7,459562.87,0.0,2.3194580790000003E7
5321028014," ОАУСО ""НОВГОРОДСКИЙ ПНИ", 2013,2.2691926E7,5698622.0,0.0,2.8390548E7
5725001219," БСУ СО ОО ""УРИЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.2506E7,140389.78,0.0,2.264638978E7
3511001909," БУ СО ВО  ""ВОГНЕМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.2245406E7,2297095.48,0.0,2.454250148E7
2910002395," ГБСУ АО ""ВИНОГРАДОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.19124E7,3450000.0,0.0,2.53624E7
0213000904, ГБСУСОССЗН БИРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2013,2.18912E7,0.0,0.0,2.18912E7
4611001767," ОБУССОКО ""БУКРЕЕВСКИЙ ИНТЕРНАТ", 2013,2.1789632E7,1000000.0,0.0,2.2789632E7
1307076072," ГБСУ СОССЗН РМ ""СТАРОТЕШТЕЛИМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ  ИНТЕРНАТ", 2013,2.174460235E7,139560.0,0.0,2.188416235E7
3606002330," БУ ВО ""ВЕРХНЕМАМОНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.173527077E7,16900.0,0.0,2.175217077E7
6910005259," ГБУ ""КИМРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.16778E7,0.0,0.0,2.16778E7
2117002300," БУ ""КАРАБАЙ-ШЕМУРШИНСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2013,2.16727E7,2440000.0,0.0,2.41127E7
2608006507," ГБСУСОН ""СОФИЕВСКИЙ ПНИ", 2013,2.147077599E7,1.1658E7,0.0,3.312877599E7
6404000896," ГБУ СО ""ВЯЗОВСКИЙ ПНИ", 2013,2.124193514E7,624400.0,0.0,2.186633514E7
1203002774," ГБУ РМЭ ""КОЖЛАСОЛИНСКИЙ ПНИ", 2013,2.111126974E7,5782800.0,0.0,2.689406974E7
4334002639," КОГАУСО ""РУССКО-ТУРЕКСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.11109E7,268700.0,0.0,2.13796E7
2103003328," БУ ""ТАРХАНСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2013,2.10628E7,550000.0,0.0,2.16128E7
4508004651," ГБУ ""КАРГАПОЛЬСКИЙ ПНИ", 2013,2.099E7,1330131.0,0.0,2.2320131E7
2402000950," КГБУ СО ""АЧИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.098231876E7,0.0,0.0,2.098231876E7
6714004516," СОГБУ ""САМОЛЮБОВСКИЙ ПНИ", 2013,2.0976E7,4408400.0,0.0,2.53844E7
3314002340," ГБУСОВО ""ГУСЕВСКОЙ ПНИ", 2013,2.0972823E7,4173905.0,0.0,2.5146728E7
2352016447," ГБУ СО КК ""ТЕМРЮКСКИЙ ПНИ", 2013,2.09658E7,3097400.0,0.0,2.40632E7
6419001807," ГАУ СО ""ЛЫСОГОРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.0931244E7,600000.0,0.0,2.1531244E7
3617002099," БУ ВО ""НОВОХОПЕРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.0877E7,0.0,0.0,2.0877E7
6916008672, ГБУ УДОМЕЛЬСКИЙ ПНИ, 2013,2.08109E7,0.0,0.0,2.08109E7
6012000729," ГБУСО ""БОЛГАТОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.0803E7,7078214.0,0.0,2.7881214E7
4821009498," ОГБУ ""ЕПНИ", 2013,2.0778E7,500000.0,0.0,2.1278E7
4818001900," ОГБУ ""ДЕМКИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.0776E7,7500000.0,0.0,2.8276E7
3214002667," ГБСУСОН ""КАРАЧЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.05141E7,0.0,0.0,2.05141E7
4412000430," ОГБУ ""КАДЫЙСКИЙ ПНИ", 2013,2.04452E7,500000.0,0.0,2.09452E7
3713007597," ОБСУСО ""БОГОТСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,2.03445E7,743600.0,0.0,2.10881E7
4602001425, ОБУССОКО ШИРКОВСКИЙ  ИНТЕРНАТ, 2013,2.0073111E7,3383877.0,0.0,2.3456988E7
4023005919," ГБУКО ""КИРОВСКИЙ ПНИ", 2013,2.00247E7,530000.0,0.0,2.05547E7
7536084855," ГСУСО ""ЗЫКОВСКИЙ ПНДИ"" ЗАБАЙКАЛЬСКОГО КРАЯ", 2013,2.000145E7,0.0,0.0,2.000145E7
4623002290, ОБУССОКО СУДЖАНСКИЙ ИНТЕРНАТ, 2013,1.9814324E7,3000000.0,0.0,2.2814324E7
3217000805," ГБСУСОН ""КЛИНЦОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.97949E7,325670.0,0.0,2.012057E7
0271002851, ГБСУСОССЗН ЯНАУЛЬСКИЙ ПНИ, 2013,1.94921E7,0.0,0.0,1.94921E7
7404021390, КУВАШИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2013,1.9346361E7,1345400.0,0.0,2.0691761E7
0216000606, ГБСУСОССЗН БУЗДЯКСКИЙ ПНИ, 2013,1.92742E7,0.0,0.0,1.92742E7
7130002918," ГУТО ""ТУЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.9194E7,813900.0,0.0,2.00079E7
2506001228," КГБУСО ""ДАЛЬНЕРЕЧЕНСКИЙ ПНИ", 2013,1.916595E7,1513000.0,0.0,2.067895E7
4510000541," ГБУ ""СЫЧЕВСКИЙ ПНИ", 2013,1.9E7,1560000.0,0.0,2.056E7
2416006133," КГБУ СО ""ПЕТРОПАВЛОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.869404494E7,0.0,0.0,1.869404494E7
1905004525," ГБУ РХ  ""БЕЛЬТЫРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.8565E7,0.0,0.0,1.8565E7
3313002033," ГБУСОВО ""ГОРОХОВЕЦКИЙ ПНИ", 2013,1.8559265E7,1096400.0,0.0,1.9655665E7
6441016630," ГАУ ""КОЛОЯРСКИЙ ПНИ", 2013,1.84137124E7,400000.0,0.0,1.88137124E7
3623003630," БУ ВО ""РОЖДЕСТВЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.841E7,0.0,0.0,1.841E7
2290001060," КГБСУСО ""ШЕЛАБОЛИХИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.82492E7,0.0,0.0,1.82492E7
3608000225," БУ ВО ""БЕРЕЗОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.81770565E7,0.0,0.0,1.81770565E7
3902801565,ГУСЕВСКИЙ ПСИХИНТЕРНАТ, 2013,1.81535E7,0.0,0.0,1.81535E7
6944003891," ГБУ ""ТОРОПЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.79377E7,1.2933E7,0.0,3.08707E7
3304015607," ГБУСОВО ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ Г.ГУСЬ-ХРУСТАЛЬНЫЙ, П.ГУСЕВСКИЙ", 2013,1.7915154E7,1817134.0,0.0,1.9732288E7
6214003151," ГБСУ РО ""РЯЖСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.7838405E7,2141250.0,0.0,1.9979655E7
1306073512," ГБСУ СОССЗН РМ ""ПУРКАЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.76315E7,104692.0,0.0,1.7736192E7
6915001089," ГБУ ""ТПНИ", 2013,1.7442E7,0.0,0.0,1.7442E7
7450007760," ГСУСО ""ЧПНИ № 2", 2013,1.743724E7,1.2628557E7,0.0,3.0065797E7
6204001518," ГБСУ РО ""ИВАНЧИНОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.7420799E7,1081250.0,0.0,1.8502049E7
4526001935," ГБУ ""СКОБЛИНСКИЙ ПНИ", 2013,1.726E7,290000.0,0.0,1.755E7
3620003582," БУ ВО ""ПЕТРОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.7038436E7,11100.0,0.0,1.7049536E7
0601011423, ГБУ ППДИ, 2013,1.67264E7,524000.0,0.0,1.72504E7
0266009308, ГБСУСОССЗН САЛАВАТСКИЙ ПНИ, 2013,1.67019E7,0.0,0.0,1.67019E7
6707000888," СОГБУ ""ВОРГИНСКИЙ ПНИ", 2013,1.64248E7,4800500.0,0.0,2.12253E7
3221002280," ГБСУСОН ""НАВЛИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.61907E7,0.0,0.0,1.61907E7
4329001421," КОГАУСО ""КАРИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.60429E7,161600.0,0.0,1.62045E7
5223004150," ГБУ ""НАВАШИНСКИЙ ПНИ", 2013,1.59756715E7,0.0,0.0,1.59756715E7
6222000154," ГБСУ РО ""УХОЛОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.5786686E7,471600.0,0.0,1.6258286E7
4502000604," ГБУ ""ПНИ ВОСТОК", 2013,1.51E7,1953000.0,0.0,1.7053E7
3230001004," ГБСУСОН ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ Г.ТРУБЧЕВСКА", 2013,1.49444E7,0.0,0.0,1.49444E7
3919000926," ГБСУСО КО ""ДОБРОВОЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ ""ДУБРАВА", 2013,1.49115E7,0.0,0.0,1.49115E7
6404004918," ГАУ СО ""ХВАТОВСКИЙ ПНИ", 2013,1.46115828E7,930820.0,0.0,1.55424028E7
6018007054," ГБУСО ""СЕРЕДКИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.4432E7,600000.0,0.0,1.5032E7
3627009424," БУ ВО ""РОССОШАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.3941E7,0.0,0.0,1.3941E7
5712000610," БСУ СО ОО ""КОРСАКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.35983E7,49900.0,0.0,1.36482E7
4243003794," ГБУ КО ""ЛИСТВЯНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.3572E7,1.271656E7,0.0,2.628856E7
8505002068," ОГБУСО ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ С. БИЛЬЧИР", 2013,1.354201E7,157100.0,0.0,1.369911E7
2112001609," БУ ""ШОМИКОВСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2013,1.34344E7,6126940.03,0.0,1.956134003E7
6204003586," ГБСУ РО ""АРДАБЬЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.2942312E7,1556250.0,0.0,1.4498562E7
6726009477," СОГБУ ""ИЗДЕШКОВСКИЙ ПНИ", 2013,1.29227E7,4833500.0,0.0,1.77562E7
3606002499," БУ ВО ""ОРОБИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2013,1.2887E7,0.0,0.0,1.2887E7
